Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A14001_001,SE_A14001_002,SE_A14001_003,SE_A14001_004,SE_A14001_005,SE_A14001_006,SE_A14001_007,SE_A14001_008,SE_A14001_009,SE_A14001_010,SE_A14001_011,SE_A14001_012,SE_A14001_013,SE_A14001_014,SE_A14001_015,SE_A14001_016,SE_A14001_017,PCT_SE_A14001_002,PCT_SE_A14001_003,PCT_SE_A14001_004,PCT_SE_A14001_005,PCT_SE_A14001_006,PCT_SE_A14001_007,PCT_SE_A14001_008,PCT_SE_A14001_009,PCT_SE_A14001_010,PCT_SE_A14001_011,PCT_SE_A14001_012,PCT_SE_A14001_013,PCT_SE_A14001_014,PCT_SE_A14001_015,PCT_SE_A14001_016,PCT_SE_A14001_017
"06037195804","Census Tract 1958.04, Los Angeles County, California","ACSSF","ca","140","00","0004719",,,,,"06","037",,,"195804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037195804","Census Tract 1958.04",,,,1122,117,56,0,7,7,0,118,63,50,63,84,123,62,87,103,182,10.43,4.99,0,0.62,0.62,0,10.52,5.61,4.46,5.61,7.49,10.96,5.53,7.75,9.18,16.22
"06037195901","Census Tract 1959.01, Los Angeles County, California","ACSSF","ca","140","00","0004720",,,,,"06","037",,,"195901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037195901","Census Tract 1959.01",,,,1114,81,28,40,166,51,19,18,55,13,70,43,115,140,41,114,120,7.27,2.51,3.59,14.9,4.58,1.71,1.62,4.94,1.17,6.28,3.86,10.32,12.57,3.68,10.23,10.77
"06037195902","Census Tract 1959.02, Los Angeles County, California","ACSSF","ca","140","00","0004721",,,,,"06","037",,,"195902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037195902","Census Tract 1959.02",,,,991,138,19,27,0,49,22,47,37,7,33,118,37,42,59,165,191,13.93,1.92,2.72,0,4.94,2.22,4.74,3.73,0.71,3.33,11.91,3.73,4.24,5.95,16.65,19.27
"06037195903","Census Tract 1959.03, Los Angeles County, California","ACSSF","ca","140","00","0004722",,,,,"06","037",,,"195903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037195903","Census Tract 1959.03",,,,889,32,16,27,36,38,66,27,56,32,46,99,125,144,52,52,41,3.6,1.8,3.04,4.05,4.27,7.42,3.04,6.3,3.6,5.17,11.14,14.06,16.2,5.85,5.85,4.61
"06037197200","Census Tract 1972, Los Angeles County, California","ACSSF","ca","140","00","0004723",,,,,"06","037",,,"197200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037197200","Census Tract 1972",,,,1179,21,0,30,76,67,61,79,101,1,120,146,94,197,20,102,64,1.78,0,2.54,6.45,5.68,5.17,6.7,8.57,0.08,10.18,12.38,7.97,16.71,1.7,8.65,5.43
"06037197300","Census Tract 1973, Los Angeles County, California","ACSSF","ca","140","00","0004724",,,,,"06","037",,,"197300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037197300","Census Tract 1973",,,,1778,74,96,87,68,77,29,57,31,18,81,165,248,151,124,316,156,4.16,5.4,4.89,3.82,4.33,1.63,3.21,1.74,1.01,4.56,9.28,13.95,8.49,6.97,17.77,8.77
"06037197410","Census Tract 1974.10, Los Angeles County, California","ACSSF","ca","140","00","0004725",,,,,"06","037",,,"197410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037197410","Census Tract 1974.10",,,,1769,58,53,9,62,23,21,6,29,189,48,125,320,180,107,163,376,3.28,3,0.51,3.5,1.3,1.19,0.34,1.64,10.68,2.71,7.07,18.09,10.18,6.05,9.21,21.25
"06037197420","Census Tract 1974.20, Los Angeles County, California","ACSSF","ca","140","00","0004726",,,,,"06","037",,,"197420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037197420","Census Tract 1974.20",,,,1574,12,28,77,167,60,28,25,80,11,46,142,165,228,174,114,217,0.76,1.78,4.89,10.61,3.81,1.78,1.59,5.08,0.7,2.92,9.02,10.48,14.49,11.05,7.24,13.79
"06037197500","Census Tract 1975, Los Angeles County, California","ACSSF","ca","140","00","0004727",,,,,"06","037",,,"197500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037197500","Census Tract 1975",,,,1641,86,9,8,30,126,112,21,12,55,84,180,347,238,32,157,144,5.24,0.55,0.49,1.83,7.68,6.83,1.28,0.73,3.35,5.12,10.97,21.15,14.5,1.95,9.57,8.78
"06037197600","Census Tract 1976, Los Angeles County, California","ACSSF","ca","140","00","0004728",,,,,"06","037",,,"197600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037197600","Census Tract 1976",,,,840,40,45,17,0,18,26,30,108,10,62,27,163,78,54,66,96,4.76,5.36,2.02,0,2.14,3.1,3.57,12.86,1.19,7.38,3.21,19.4,9.29,6.43,7.86,11.43
"06037197700","Census Tract 1977, Los Angeles County, California","ACSSF","ca","140","00","0004729",,,,,"06","037",,,"197700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037197700","Census Tract 1977",,,,2044,122,133,146,42,60,138,140,33,37,267,123,171,210,135,88,199,5.97,6.51,7.14,2.05,2.94,6.75,6.85,1.61,1.81,13.06,6.02,8.37,10.27,6.6,4.31,9.74
"06037199001","Census Tract 1990.01, Los Angeles County, California","ACSSF","ca","140","00","0004730",,,,,"06","037",,,"199001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037199001","Census Tract 1990.01",,,,673,25,137,14,54,46,53,40,8,66,79,32,80,22,9,8,0,3.71,20.36,2.08,8.02,6.84,7.88,5.94,1.19,9.81,11.74,4.75,11.89,3.27,1.34,1.19,0
"06037199002","Census Tract 1990.02, Los Angeles County, California","ACSSF","ca","140","00","0004731",,,,,"06","037",,,"199002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037199002","Census Tract 1990.02",,,,993,85,7,31,40,54,65,19,31,71,18,167,104,93,120,50,38,8.56,0.7,3.12,4.03,5.44,6.55,1.91,3.12,7.15,1.81,16.82,10.47,9.37,12.08,5.04,3.83
"06037199110","Census Tract 1991.10, Los Angeles County, California","ACSSF","ca","140","00","0004732",,,,,"06","037",,,"199110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037199110","Census Tract 1991.10",,,,786,43,26,32,16,43,25,6,24,43,20,111,126,165,6,61,39,5.47,3.31,4.07,2.04,5.47,3.18,0.76,3.05,5.47,2.54,14.12,16.03,20.99,0.76,7.76,4.96
"06037199120","Census Tract 1991.20, Los Angeles County, California","ACSSF","ca","140","00","0004733",,,,,"06","037",,,"199120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037199120","Census Tract 1991.20",,,,1109,64,131,77,38,45,127,62,48,56,97,83,69,88,49,65,10,5.77,11.81,6.94,3.43,4.06,11.45,5.59,4.33,5.05,8.75,7.48,6.22,7.94,4.42,5.86,0.9
"06037199201","Census Tract 1992.01, Los Angeles County, California","ACSSF","ca","140","00","0004734",,,,,"06","037",,,"199201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037199201","Census Tract 1992.01",,,,1113,78,38,84,77,35,62,61,28,29,98,88,81,88,29,63,174,7.01,3.41,7.55,6.92,3.14,5.57,5.48,2.52,2.61,8.81,7.91,7.28,7.91,2.61,5.66,15.63
"06037199202","Census Tract 1992.02, Los Angeles County, California","ACSSF","ca","140","00","0004735",,,,,"06","037",,,"199202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037199202","Census Tract 1992.02",,,,920,59,90,3,36,5,55,35,36,21,100,45,60,139,96,61,79,6.41,9.78,0.33,3.91,0.54,5.98,3.8,3.91,2.28,10.87,4.89,6.52,15.11,10.43,6.63,8.59
"06037199300","Census Tract 1993, Los Angeles County, California","ACSSF","ca","140","00","0004736",,,,,"06","037",,,"199300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037199300","Census Tract 1993",,,,1324,118,44,45,75,9,19,28,45,9,29,35,198,81,133,67,389,8.91,3.32,3.4,5.66,0.68,1.44,2.11,3.4,0.68,2.19,2.64,14.95,6.12,10.05,5.06,29.38
"06037199400","Census Tract 1994, Los Angeles County, California","ACSSF","ca","140","00","0004737",,,,,"06","037",,,"199400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037199400","Census Tract 1994",,,,1476,183,16,132,63,21,100,66,31,42,169,142,35,52,289,94,41,12.4,1.08,8.94,4.27,1.42,6.78,4.47,2.1,2.85,11.45,9.62,2.37,3.52,19.58,6.37,2.78
"06037199700","Census Tract 1997, Los Angeles County, California","ACSSF","ca","140","00","0004738",,,,,"06","037",,,"199700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037199700","Census Tract 1997",,,,1213,129,170,50,74,56,37,98,38,68,45,151,99,59,10,71,58,10.63,14.01,4.12,6.1,4.62,3.05,8.08,3.13,5.61,3.71,12.45,8.16,4.86,0.82,5.85,4.78
"06037199801","Census Tract 1998.01, Los Angeles County, California","ACSSF","ca","140","00","0004739",,,,,"06","037",,,"199801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037199801","Census Tract 1998.01",,,,889,33,54,0,89,31,57,51,93,11,72,95,160,33,41,0,69,3.71,6.07,0,10.01,3.49,6.41,5.74,10.46,1.24,8.1,10.69,18,3.71,4.61,0,7.76
"06037199802","Census Tract 1998.02, Los Angeles County, California","ACSSF","ca","140","00","0004740",,,,,"06","037",,,"199802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037199802","Census Tract 1998.02",,,,615,17,4,46,30,43,21,52,55,56,55,7,119,53,0,57,0,2.76,0.65,7.48,4.88,6.99,3.41,8.46,8.94,9.11,8.94,1.14,19.35,8.62,0,9.27,0
"06037199900","Census Tract 1999, Los Angeles County, California","ACSSF","ca","140","00","0004741",,,,,"06","037",,,"199900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037199900","Census Tract 1999",,,,852,125,83,57,13,50,61,63,26,9,58,67,99,64,14,23,40,14.67,9.74,6.69,1.53,5.87,7.16,7.39,3.05,1.06,6.81,7.86,11.62,7.51,1.64,2.7,4.69
"06037201110","Census Tract 2011.10, Los Angeles County, California","ACSSF","ca","140","00","0004742",,,,,"06","037",,,"201110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201110","Census Tract 2011.10",,,,773,44,14,23,30,39,16,45,20,26,21,55,87,106,38,97,112,5.69,1.81,2.98,3.88,5.05,2.07,5.82,2.59,3.36,2.72,7.12,11.25,13.71,4.92,12.55,14.49
"06037201120","Census Tract 2011.20, Los Angeles County, California","ACSSF","ca","140","00","0004743",,,,,"06","037",,,"201120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201120","Census Tract 2011.20",,,,1244,9,61,109,32,53,74,34,0,54,80,137,178,100,81,132,110,0.72,4.9,8.76,2.57,4.26,5.95,2.73,0,4.34,6.43,11.01,14.31,8.04,6.51,10.61,8.84
"06037201200","Census Tract 2012, Los Angeles County, California","ACSSF","ca","140","00","0004744",,,,,"06","037",,,"201200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201200","Census Tract 2012",,,,764,57,9,50,15,25,70,15,44,40,104,45,96,55,17,45,77,7.46,1.18,6.54,1.96,3.27,9.16,1.96,5.76,5.24,13.61,5.89,12.57,7.2,2.23,5.89,10.08
"06037201301","Census Tract 2013.01, Los Angeles County, California","ACSSF","ca","140","00","0004745",,,,,"06","037",,,"201301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201301","Census Tract 2013.01",,,,1045,31,69,68,20,12,81,45,0,18,75,70,180,40,44,150,142,2.97,6.6,6.51,1.91,1.15,7.75,4.31,0,1.72,7.18,6.7,17.22,3.83,4.21,14.35,13.59
"06037201302","Census Tract 2013.02, Los Angeles County, California","ACSSF","ca","140","00","0004746",,,,,"06","037",,,"201302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201302","Census Tract 2013.02",,,,1806,74,82,12,31,63,26,33,52,13,125,158,147,375,202,219,194,4.1,4.54,0.66,1.72,3.49,1.44,1.83,2.88,0.72,6.92,8.75,8.14,20.76,11.18,12.13,10.74
"06037201401","Census Tract 2014.01, Los Angeles County, California","ACSSF","ca","140","00","0004747",,,,,"06","037",,,"201401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201401","Census Tract 2014.01",,,,1265,66,65,109,74,36,60,28,65,105,41,170,116,91,65,128,46,5.22,5.14,8.62,5.85,2.85,4.74,2.21,5.14,8.3,3.24,13.44,9.17,7.19,5.14,10.12,3.64
"06037201402","Census Tract 2014.02, Los Angeles County, California","ACSSF","ca","140","00","0004748",,,,,"06","037",,,"201402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201402","Census Tract 2014.02",,,,1508,96,51,102,108,71,22,11,23,28,247,126,211,44,112,104,152,6.37,3.38,6.76,7.16,4.71,1.46,0.73,1.53,1.86,16.38,8.36,13.99,2.92,7.43,6.9,10.08
"06037201501","Census Tract 2015.01, Los Angeles County, California","ACSSF","ca","140","00","0004749",,,,,"06","037",,,"201501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201501","Census Tract 2015.01",,,,1506,51,33,9,75,68,58,73,39,112,116,134,347,158,91,52,90,3.39,2.19,0.6,4.98,4.52,3.85,4.85,2.59,7.44,7.7,8.9,23.04,10.49,6.04,3.45,5.98
"06037201503","Census Tract 2015.03, Los Angeles County, California","ACSSF","ca","140","00","0004750",,,,,"06","037",,,"201503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201503","Census Tract 2015.03",,,,989,68,31,86,11,62,13,26,63,76,101,89,133,112,28,68,22,6.88,3.13,8.7,1.11,6.27,1.31,2.63,6.37,7.68,10.21,9,13.45,11.32,2.83,6.88,2.22
"06037201504","Census Tract 2015.04, Los Angeles County, California","ACSSF","ca","140","00","0004751",,,,,"06","037",,,"201504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201504","Census Tract 2015.04",,,,610,34,22,18,7,53,13,27,12,28,49,57,85,51,24,73,57,5.57,3.61,2.95,1.15,8.69,2.13,4.43,1.97,4.59,8.03,9.34,13.93,8.36,3.93,11.97,9.34
"06037201601","Census Tract 2016.01, Los Angeles County, California","ACSSF","ca","140","00","0004752",,,,,"06","037",,,"201601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201601","Census Tract 2016.01",,,,716,80,35,51,40,10,34,5,54,38,22,78,59,56,29,99,26,11.17,4.89,7.12,5.59,1.4,4.75,0.7,7.54,5.31,3.07,10.89,8.24,7.82,4.05,13.83,3.63
"06037201602","Census Tract 2016.02, Los Angeles County, California","ACSSF","ca","140","00","0004753",,,,,"06","037",,,"201602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201602","Census Tract 2016.02",,,,771,28,51,35,43,20,34,18,12,33,67,75,108,73,55,56,63,3.63,6.61,4.54,5.58,2.59,4.41,2.33,1.56,4.28,8.69,9.73,14.01,9.47,7.13,7.26,8.17
"06037201700","Census Tract 2017, Los Angeles County, California","ACSSF","ca","140","00","0004754",,,,,"06","037",,,"201700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201700","Census Tract 2017",,,,1424,15,87,31,28,111,53,39,98,68,121,132,224,164,135,55,63,1.05,6.11,2.18,1.97,7.79,3.72,2.74,6.88,4.78,8.5,9.27,15.73,11.52,9.48,3.86,4.42
"06037203100","Census Tract 2031, Los Angeles County, California","ACSSF","ca","140","00","0004755",,,,,"06","037",,,"203100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037203100","Census Tract 2031",,,,1280,118,146,96,99,49,67,44,24,42,74,109,219,67,58,68,0,9.22,11.41,7.5,7.73,3.83,5.23,3.44,1.88,3.28,5.78,8.52,17.11,5.23,4.53,5.31,0
"06037203200","Census Tract 2032, Los Angeles County, California","ACSSF","ca","140","00","0004756",,,,,"06","037",,,"203200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037203200","Census Tract 2032",,,,1324,70,13,42,42,126,30,33,25,90,131,197,209,105,11,125,75,5.29,0.98,3.17,3.17,9.52,2.27,2.49,1.89,6.8,9.89,14.88,15.79,7.93,0.83,9.44,5.66
"06037203300","Census Tract 2033, Los Angeles County, California","ACSSF","ca","140","00","0004757",,,,,"06","037",,,"203300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037203300","Census Tract 2033",,,,423,30,31,27,10,0,10,33,12,40,39,71,48,25,24,18,5,7.09,7.33,6.38,2.36,0,2.36,7.8,2.84,9.46,9.22,16.78,11.35,5.91,5.67,4.26,1.18
"06037203500","Census Tract 2035, Los Angeles County, California","ACSSF","ca","140","00","0004758",,,,,"06","037",,,"203500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037203500","Census Tract 2035",,,,970,89,165,14,54,63,61,20,42,40,111,44,69,32,52,37,77,9.18,17.01,1.44,5.57,6.49,6.29,2.06,4.33,4.12,11.44,4.54,7.11,3.3,5.36,3.81,7.94
"06037203601","Census Tract 2036.01, Los Angeles County, California","ACSSF","ca","140","00","0004759",,,,,"06","037",,,"203601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037203601","Census Tract 2036.01",,,,809,63,45,53,48,61,74,33,66,34,139,79,17,55,16,26,0,7.79,5.56,6.55,5.93,7.54,9.15,4.08,8.16,4.2,17.18,9.77,2.1,6.8,1.98,3.21,0
"06037203602","Census Tract 2036.02, Los Angeles County, California","ACSSF","ca","140","00","0004760",,,,,"06","037",,,"203602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037203602","Census Tract 2036.02",,,,573,30,30,57,8,45,27,0,15,10,48,157,92,8,14,11,21,5.24,5.24,9.95,1.4,7.85,4.71,0,2.62,1.75,8.38,27.4,16.06,1.4,2.44,1.92,3.66
"06037203710","Census Tract 2037.10, Los Angeles County, California","ACSSF","ca","140","00","0004761",,,,,"06","037",,,"203710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037203710","Census Tract 2037.10",,,,832,44,23,36,33,39,22,42,48,16,51,137,115,92,49,51,34,5.29,2.76,4.33,3.97,4.69,2.64,5.05,5.77,1.92,6.13,16.47,13.82,11.06,5.89,6.13,4.09
"06037203720","Census Tract 2037.20, Los Angeles County, California","ACSSF","ca","140","00","0004762",,,,,"06","037",,,"203720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037203720","Census Tract 2037.20",,,,1019,49,54,57,34,67,78,64,47,29,90,99,140,80,101,25,5,4.81,5.3,5.59,3.34,6.58,7.65,6.28,4.61,2.85,8.83,9.72,13.74,7.85,9.91,2.45,0.49
"06037203800","Census Tract 2038, Los Angeles County, California","ACSSF","ca","140","00","0004763",,,,,"06","037",,,"203800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037203800","Census Tract 2038",,,,1266,49,160,96,126,0,47,68,88,130,17,61,142,242,24,10,6,3.87,12.64,7.58,9.95,0,3.71,5.37,6.95,10.27,1.34,4.82,11.22,19.12,1.9,0.79,0.47
"06037203900","Census Tract 2039, Los Angeles County, California","ACSSF","ca","140","00","0004764",,,,,"06","037",,,"203900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037203900","Census Tract 2039",,,,715,13,16,42,63,42,12,45,21,12,41,74,140,35,89,58,12,1.82,2.24,5.87,8.81,5.87,1.68,6.29,2.94,1.68,5.73,10.35,19.58,4.9,12.45,8.11,1.68
"06037204110","Census Tract 2041.10, Los Angeles County, California","ACSSF","ca","140","00","0004765",,,,,"06","037",,,"204110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037204110","Census Tract 2041.10",,,,837,90,49,26,50,42,32,10,5,11,5,204,193,54,22,32,12,10.75,5.85,3.11,5.97,5.02,3.82,1.19,0.6,1.31,0.6,24.37,23.06,6.45,2.63,3.82,1.43
"06037204120","Census Tract 2041.20, Los Angeles County, California","ACSSF","ca","140","00","0004766",,,,,"06","037",,,"204120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037204120","Census Tract 2041.20",,,,701,18,50,23,11,49,33,19,13,50,55,76,172,91,11,30,0,2.57,7.13,3.28,1.57,6.99,4.71,2.71,1.85,7.13,7.85,10.84,24.54,12.98,1.57,4.28,0
"06037204200","Census Tract 2042, Los Angeles County, California","ACSSF","ca","140","00","0004767",,,,,"06","037",,,"204200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037204200","Census Tract 2042",,,,1008,127,83,11,63,44,78,34,98,24,140,125,88,58,28,6,1,12.6,8.23,1.09,6.25,4.37,7.74,3.37,9.72,2.38,13.89,12.4,8.73,5.75,2.78,0.6,0.1
"06037204300","Census Tract 2043, Los Angeles County, California","ACSSF","ca","140","00","0004768",,,,,"06","037",,,"204300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037204300","Census Tract 2043",,,,1335,88,202,50,68,79,24,64,47,34,105,165,197,69,90,42,11,6.59,15.13,3.75,5.09,5.92,1.8,4.79,3.52,2.55,7.87,12.36,14.76,5.17,6.74,3.15,0.82
"06037204410","Census Tract 2044.10, Los Angeles County, California","ACSSF","ca","140","00","0004769",,,,,"06","037",,,"204410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037204410","Census Tract 2044.10",,,,673,26,61,38,75,32,46,7,6,6,41,60,149,27,21,66,12,3.86,9.06,5.65,11.14,4.75,6.84,1.04,0.89,0.89,6.09,8.92,22.14,4.01,3.12,9.81,1.78
"06037204420","Census Tract 2044.20, Los Angeles County, California","ACSSF","ca","140","00","0004770",,,,,"06","037",,,"204420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037204420","Census Tract 2044.20",,,,864,63,43,59,40,81,50,60,54,31,42,95,122,49,36,30,9,7.29,4.98,6.83,4.63,9.38,5.79,6.94,6.25,3.59,4.86,11,14.12,5.67,4.17,3.47,1.04
"06037204600","Census Tract 2046, Los Angeles County, California","ACSSF","ca","140","00","0004771",,,,,"06","037",,,"204600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037204600","Census Tract 2046",,,,1137,76,120,31,64,73,139,33,37,62,129,33,136,50,64,34,56,6.68,10.55,2.73,5.63,6.42,12.23,2.9,3.25,5.45,11.35,2.9,11.96,4.4,5.63,2.99,4.93
"06037204700","Census Tract 2047, Los Angeles County, California","ACSSF","ca","140","00","0004772",,,,,"06","037",,,"204700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037204700","Census Tract 2047",,,,1241,53,48,47,56,16,131,100,12,90,79,148,189,66,84,70,52,4.27,3.87,3.79,4.51,1.29,10.56,8.06,0.97,7.25,6.37,11.93,15.23,5.32,6.77,5.64,4.19
"06037204810","Census Tract 2048.10, Los Angeles County, California","ACSSF","ca","140","00","0004773",,,,,"06","037",,,"204810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037204810","Census Tract 2048.10",,,,1357,91,30,96,11,103,65,115,0,207,84,54,315,61,62,42,21,6.71,2.21,7.07,0.81,7.59,4.79,8.47,0,15.25,6.19,3.98,23.21,4.5,4.57,3.1,1.55
"06037204820","Census Tract 2048.20, Los Angeles County, California","ACSSF","ca","140","00","0004774",,,,,"06","037",,,"204820",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037204820","Census Tract 2048.20",,,,530,0,13,16,0,74,31,47,24,34,36,68,53,44,44,35,11,0,2.45,3.02,0,13.96,5.85,8.87,4.53,6.42,6.79,12.83,10,8.3,8.3,6.6,2.08
"06037204910","Census Tract 2049.10, Los Angeles County, California","ACSSF","ca","140","00","0004775",,,,,"06","037",,,"204910",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037204910","Census Tract 2049.10",,,,950,100,88,63,21,27,47,47,121,55,61,39,117,71,5,40,48,10.53,9.26,6.63,2.21,2.84,4.95,4.95,12.74,5.79,6.42,4.11,12.32,7.47,0.53,4.21,5.05
"06037204920","Census Tract 2049.20, Los Angeles County, California","ACSSF","ca","140","00","0004776",,,,,"06","037",,,"204920",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037204920","Census Tract 2049.20",,,,679,14,65,18,32,34,27,17,28,16,62,69,182,63,21,0,31,2.06,9.57,2.65,4.71,5.01,3.98,2.5,4.12,2.36,9.13,10.16,26.8,9.28,3.09,0,4.57
"06037205110","Census Tract 2051.10, Los Angeles County, California","ACSSF","ca","140","00","0004777",,,,,"06","037",,,"205110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037205110","Census Tract 2051.10",,,,851,35,47,13,82,38,38,58,63,52,138,85,121,44,15,22,0,4.11,5.52,1.53,9.64,4.47,4.47,6.82,7.4,6.11,16.22,9.99,14.22,5.17,1.76,2.59,0
"06037205120","Census Tract 2051.20, Los Angeles County, California","ACSSF","ca","140","00","0004778",,,,,"06","037",,,"205120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037205120","Census Tract 2051.20",,,,885,85,103,78,76,72,76,57,30,43,48,42,120,25,6,8,16,9.6,11.64,8.81,8.59,8.14,8.59,6.44,3.39,4.86,5.42,4.75,13.56,2.82,0.68,0.9,1.81
"06037206010","Census Tract 2060.10, Los Angeles County, California","ACSSF","ca","140","00","0004779",,,,,"06","037",,,"206010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037206010","Census Tract 2060.10",,,,1474,80,119,250,58,37,56,47,85,24,93,73,188,109,101,52,102,5.43,8.07,16.96,3.93,2.51,3.8,3.19,5.77,1.63,6.31,4.95,12.75,7.39,6.85,3.53,6.92
